CODIGO_VENDA;CODIGO_PRODUTO;VALOR_UNITARIO;QUANTIDADE;VALOR_FINAL
1337;38;18.84;7;131.88
1337;43;67.49;3;202.47
1337;46;72.96;7;510.72
1337;73;5.81;3;17.43
1337;74;1.21;2;2.42
1337;79;1.84;8;14.72
1338;2;74.25;8;594.0
1338;4;108.68;5;543.4
1338;11;175.26;7;1226.82
1338;13;100.89;9;908.01
1338;19;149.64;4;598.56
1338;56;59.59;6;357.54
1338;57;29.6;5;148.0
1338;64;0.99;8;7.92
1338;69;1.98;9;17.82
1339;11;147.52;7;1032.64
1339;25;7.55;6;45.3
1339;46;75.49;2;150.98
1339;49;42.57;6;255.42
1339;56;44.44;5;222.2
1339;72;1.57;3;4.71
1339;80;4.87;8;38.96
1339;83;1.75;5;8.75
1339;84;2.51;6;15.06
1339;89;4.35;9;39.15
1340;24;88.25;6;529.5
1340;39;16.59;3;49.77
1340;54;42.95;8;343.6
1340;56;51.55;3;154.65
1340;67;2.16;5;10.8
1340;81;2.02;7;14.14
1341;8;9.66;4;38.64
1342;19;153.12;2;306.24
1342;28;58.73;5;293.65
1342;30;83.27;9;749.43
1342;32;48.13;4;192.52
1342;44;28.9;9;260.1
1342;49;43.7;1;43.7
1342;57;18.5;6;111.0
1342;61;2.07;3;6.21
1342;85;1.63;5;8.15
1342;91;5.67;7;39.69
1343;6;9.39;4;37.56
1343;16;78.4;3;235.2
1343;39;22.59;2;45.18
1343;48;44.12;9;397.08
1343;55;35.74;6;214.44
1343;65;2.63;1;2.63
1343;87;2.82;1;2.82
1344;11;151.52;6;909.12
1344;24;57.56;9;518.04
1344;50;75.24;7;526.68
1345;10;106.7;2;213.4
1345;16;78.46;4;313.84
1345;41;50.16;9;451.44
1345;50;75.19;7;526.33
1345;58;15.37;3;46.11
1345;59;2.08;9;18.72
1345;78;1.74;2;3.48
1345;86;4.26;3;12.78
1346;3;139.66;9;1256.94
1346;5;8.15;4;32.6
1346;10;115.15;8;921.2
1346;32;59.5;2;119.0
1346;41;58.29;6;349.74
1346;46;51.22;4;204.88
1346;48;50.08;6;300.48
1346;58;17.02;5;85.1
1346;72;5.58;5;27.9
1346;80;1.87;4;7.48
1347;3;170.82;4;683.28
1347;10;102.15;5;510.75
1347;39;28.39;2;56.78
1348;20;6.92;4;27.68
1348;37;37.6;9;338.4
1348;60;5.33;5;26.65
1348;63;1.7;4;6.8
1348;89;4.61;6;27.66
1348;91;2.4;4;9.6
1349;22;7.08;9;63.72
1349;28;62.38;1;62.38
1349;35;18.58;3;55.74
1350;27;113.81;5;569.05
1350;59;1.07;5;5.35
1350;67;1.9;6;11.4
1350;78;5.05;5;25.25
1350;90;2.2;7;15.4
1351;39;24.45;9;220.05
1351;52;61.71;7;431.97
1351;84;4.46;5;22.3
1352;51;69.79;5;348.95
1353;8;6.19;4;24.76
1353;9;6.49;3;19.47
1353;31;62.3;2;124.6
1353;39;27.92;4;111.68
1353;40;25.61;7;179.27
1353;56;85.93;9;773.37
1353;69;2.84;6;17.04
1353;78;5.61;8;44.88
1354;74;0.99;3;2.97
1355;30;42.5;2;85.0
1356;3;161.6;5;808.0
1356;5;9.36;8;74.88
1356;7;82.02;8;656.16
1356;13;111.72;4;446.88
1356;28;44.43;5;222.15
1356;36;72.83;7;509.81
1356;38;19.91;2;39.82
1356;40;24.01;9;216.09
1356;66;5.39;3;16.17
1356;84;3.04;9;27.36
1357;22;7.96;5;39.8
1358;8;9.08;4;36.32
1358;19;126.08;4;504.32
1358;24;99.14;6;594.84
1358;33;50.35;4;201.4
1358;63;3.78;3;11.34
1358;69;2.75;6;16.5
1358;76;2.6;5;13.0
1359;2;72.39;8;579.12
1359;30;37.63;4;150.52
1359;37;45.6;2;91.2
1359;38;18.87;1;18.87
1359;59;5.28;6;31.68
1359;63;3.01;7;21.07
1359;64;1.19;2;2.38
1359;75;1.65;8;13.2
1359;86;1.72;6;10.32
1359;88;1.76;6;10.56
1360;2;94.27;6;565.62
1360;7;41.22;2;82.44
1360;29;72.94;2;145.88
1360;31;82.35;1;82.35
1360;50;41.74;5;208.7
1360;68;4.4;3;13.2
1360;77;2.18;3;6.54
1360;78;3.01;4;12.04
1360;89;1.0;8;8.0
1361;19;147.51;3;442.53
1361;24;81.55;2;163.1
1361;30;85.32;5;426.6
1361;32;77.35;5;386.75
1362;28;71.66;8;573.28
1362;29;37.84;6;227.04
1362;32;46.42;7;324.94
1362;49;72.28;2;144.56
1362;64;4.51;4;18.04
1362;66;2.63;7;18.41
1362;79;1.47;9;13.23
1362;80;2.69;1;2.69
1362;84;5.62;4;22.48
1362;87;5.56;6;33.36
1363;13;117.02;8;936.16
1364;89;1.33;4;5.32
1365;5;6.79;7;47.53
1365;23;67.18;3;201.54
1365;25;6.63;8;53.04
1365;68;5.64;4;22.56
1365;71;2.55;3;7.65
1366;3;147.93;1;147.93
1366;19;128.69;9;1158.21
1366;26;8.05;5;40.25
1366;39;17.85;8;142.8
1366;52;62.89;9;566.01
1366;70;2.64;5;13.2
1366;75;3.28;6;19.68
1367;24;89.3;4;357.2
1367;71;4.6;5;23.0
1367;81;5.02;2;10.04
1368;2;87.93;8;703.44
1368;4;128.26;7;897.82
1368;69;3.51;8;28.08
1368;90;2.96;4;11.84
1369;3;132.75;1;132.75
1369;54;56.9;1;56.9
1369;71;4.63;7;32.41
1369;81;4.93;4;19.72
1370;1;86.17;9;775.53
1370;2;82.25;9;740.25
1370;17;96.98;2;193.96
1370;19;144.7;4;578.8
1370;44;20.49;2;40.98
1370;55;60.63;1;60.63
1370;58;28.98;4;115.92
1370;64;3.98;9;35.82
1371;16;81.38;2;162.76
1371;20;7.36;1;7.36
1371;27;116.51;1;116.51
1371;28;68.05;2;136.1
1371;34;35.33;9;317.97
1371;38;17.86;8;142.88
1371;41;39.04;5;195.2
1371;50;40.99;2;81.98
1372;7;49.31;1;49.31
1372;45;27.53;9;247.77
1372;47;56.72;4;226.88
1372;64;3.39;7;23.73
1373;13;139.9;9;1259.1
1373;17;81.45;6;488.7
1373;31;62.77;3;188.31
1373;48;52.16;7;365.12
1373;51;54.34;4;217.36
1373;88;2.79;3;8.37
1374;12;6.05;8;48.4
1374;63;4.33;3;12.99
1374;68;2.39;6;14.34
1375;6;8.0;6;48.0
1375;14;107.1;8;856.8
1375;50;66.89;9;602.01
1375;62;1.16;4;4.64
1375;82;4.25;2;8.5
1376;13;131.99;5;659.95
1376;35;28.63;4;114.52
1377;1;45.14;8;361.12
1377;23;79.86;9;718.74
1377;24;82.84;4;331.36
1377;33;40.85;8;326.8
1377;40;15.7;1;15.7
1377;56;40.74;3;122.22
1377;57;23.46;4;93.84
1377;74;3.67;6;22.02
1377;89;5.95;2;11.9
1378;7;99.05;5;495.25
1378;10;108.89;8;871.12
1378;44;17.94;8;143.52
1379;14;165.61;7;1159.27
1379;69;3.23;4;12.92
1379;79;3.06;5;15.3
1380;3;146.97;8;1175.76
1380;57;28.35;6;170.1
1381;2;72.58;1;72.58
1381;13;160.49;5;802.45
1381;42;30.12;7;210.84
1381;48;37.55;2;75.1
1381;61;4.09;5;20.45
1381;81;1.13;6;6.78
1382;59;5.39;8;43.12
1383;3;126.61;2;253.22
1383;5;9.53;3;28.59
1383;11;122.22;2;244.44
1383;52;56.87;1;56.87
1384;28;50.04;5;250.2
1384;40;16.33;2;32.66
1384;43;62.67;4;250.68
1384;69;1.2;7;8.4
1384;89;5.71;5;28.55
1385;3;157.52;9;1417.68
1385;6;9.64;2;19.28
1385;16;92.16;5;460.8
1385;19;147.45;2;294.9
1385;47;74.48;7;521.36
1385;62;2.28;3;6.84
1386;10;116.82;7;817.74
1386;11;178.15;8;1425.2
1386;15;6.04;6;36.24
1386;16;79.21;1;79.21
1386;20;9.27;1;9.27
1386;25;7.46;3;22.38
1386;28;44.34;9;399.06
1386;88;2.96;8;23.68
1387;6;8.46;2;16.92
1387;24;44.69;9;402.21
1387;91;1.69;6;10.14
1388;2;84.57;9;761.13
1388;33;55.38;4;221.52
1388;43;49.74;9;447.66
1388;50;50.18;3;150.54
1388;80;3.75;9;33.75
1388;81;5.43;2;10.86
1388;87;3.38;5;16.9
1389;9;9.54;5;47.7
1389;18;9.13;4;36.52
1389;65;2.5;8;20.0
1389;78;5.34;1;5.34
1389;80;4.98;1;4.98
1389;88;3.91;2;7.82
1390;7;70.96;9;638.64
1390;51;50.64;6;303.84
1390;58;28.59;5;142.95
1390;74;3.03;7;21.21
1390;81;4.94;9;44.46
1391;27;100.77;1;100.77
1391;34;72.89;2;145.78
1391;41;38.53;3;115.59
1391;72;2.56;4;10.24
1391;85;5.21;4;20.84
1391;86;5.36;8;42.88
1391;89;2.46;4;9.84
1392;29;74.3;7;520.1
1393;15;9.43;6;56.58
1393;69;5.06;3;15.18
1394;5;9.17;4;36.68
1394;23;64.46;5;322.3
1394;26;6.57;4;26.28
1394;62;5.84;9;52.56
1394;77;4.22;6;25.32
1394;91;2.08;3;6.24
1395;15;6.82;6;40.92
1395;24;58.01;5;290.05
1395;45;17.67;1;17.67
1395;77;3.47;7;24.29
1396;29;66.24;5;331.2
1396;35;25.33;5;126.65
1396;38;16.22;6;97.32
1396;52;47.03;2;94.06
1397;35;25.43;1;25.43
1397;48;66.29;2;132.58
1397;51;34.2;7;239.4
1397;58;28.37;3;85.11
1397;62;3.3;6;19.8
1397;74;4.41;1;4.41
1398;3;95.72;4;382.88
1398;8;6.63;7;46.41
1398;11;151.53;5;757.65
1398;24;47.99;4;191.96
1398;38;24.14;1;24.14
1398;40;19.41;3;58.23
1398;48;70.69;3;212.07
1398;64;5.98;6;35.88
1398;81;4.25;5;21.25
1399;15;9.94;5;49.7
1399;16;87.99;3;263.97
1399;23;99.64;3;298.92
1399;42;68.83;4;275.32
1399;45;15.56;8;124.48
1399;64;3.6;6;21.6
1399;86;3.51;7;24.57
1400;7;58.29;3;174.87
1400;33;46.69;6;280.14
1400;41;73.27;8;586.16
1400;46;54.68;1;54.68
1400;72;1.0;9;9.0
1400;81;3.17;5;15.85
1401;8;7.23;1;7.23
1401;14;149.9;3;449.7
1401;22;6.17;9;55.53
1401;29;40.37;2;80.74
1401;36;79.81;9;718.29
1401;52;58.42;5;292.1
1401;59;5.62;6;33.72
1401;78;5.91;6;35.46
1402;3;135.42;2;270.84
1402;12;8.19;3;24.57
1402;25;7.7;5;38.5
1402;44;25.64;4;102.56
1402;52;40.33;1;40.33
1402;64;2.51;1;2.51
1402;66;5.23;3;15.69
1402;70;1.88;2;3.76
1402;77;4.2;1;4.2
1403;25;7.3;2;14.6
1403;46;46.53;6;279.18
1403;52;36.93;6;221.58
1403;58;17.7;3;53.1
1403;61;4.95;6;29.7
1403;64;5.81;5;29.05
1403;84;2.82;3;8.46
1404;16;71.79;6;430.74
1404;32;70.67;6;424.02
1404;39;19.06;8;152.48
1404;56;62.05;7;434.35
1404;73;2.61;6;15.66
1404;82;3.79;4;15.16
1405;24;69.8;7;488.6
1405;29;54.88;2;109.76
1405;33;68.83;4;275.32
1405;35;27.22;3;81.66
1405;46;36.48;2;72.96
1405;84;5.37;3;16.11
1406;3;96.01;5;480.05
1406;9;9.06;9;81.54
1406;23;61.95;7;433.65
1406;26;6.44;6;38.64
1406;29;61.4;5;307.0
1406;39;16.85;3;50.55
1406;51;73.06;9;657.54
1406;73;4.5;9;40.5
1406;86;1.05;1;1.05
1406;90;2.25;5;11.25
1407;7;70.3;4;281.2
1407;16;92.11;8;736.88
1407;42;64.98;8;519.84
1407;75;1.92;4;7.68
1407;84;1.61;7;11.27
1408;1;39.22;3;117.66
1408;6;9.46;9;85.14
1408;51;53.4;9;480.6
1408;69;4.31;1;4.31
1408;70;5.29;4;21.16
1408;73;3.47;6;20.82
1408;82;2.08;7;14.56
1408;88;3.47;5;17.35
1408;91;5.52;3;16.56
1409;6;8.15;2;16.3
1409;20;7.46;3;22.38
1409;28;43.75;1;43.75
1409;36;50.23;4;200.92
1409;44;18.63;2;37.26
1409;51;60.6;7;424.2
1409;67;3.63;9;32.67
1409;91;4.71;6;28.26
1410;30;59.18;7;414.26
1410;41;32.46;7;227.22
1410;44;18.41;9;165.69
1410;56;39.77;6;238.62
1410;58;16.38;1;16.38
1410;67;2.76;7;19.32
1410;86;2.09;6;12.54
1411;10;106.45;9;958.05
1411;22;9.45;7;66.15
1411;59;3.62;8;28.96
1411;75;5.15;5;25.75
1411;76;5.84;5;29.2
1411;81;3.48;2;6.96
1412;3;146.67;5;733.35
1412;29;34.2;2;68.4
1412;40;15.18;4;60.72
1412;60;2.07;8;16.56
1412;89;1.83;3;5.49
1413;17;83.97;4;335.88
1413;20;7.55;6;45.3
1413;22;7.73;5;38.65
1413;26;6.36;3;19.08
1413;48;66.16;6;396.96
1413;56;42.47;6;254.82
1413;58;26.33;6;157.98
1413;73;5.98;5;29.9
1413;82;5.02;7;35.14
1413;90;2.31;9;20.79
1414;1;71.16;2;142.32
1414;9;8.83;9;79.47
1414;49;43.8;5;219.0
1414;51;53.11;4;212.44
1414;90;1.92;4;7.68
1415;29;66.85;5;334.25
1415;44;23.58;1;23.58
1415;61;3.14;5;15.7
1415;66;4.72;7;33.04
1415;71;2.36;6;14.16
1416;14;124.53;1;124.53
1416;25;6.87;7;48.09
1416;29;55.22;6;331.32
1416;30;80.46;2;160.92
1416;35;25.84;9;232.56
1416;58;23.62;1;23.62
1416;60;2.03;4;8.12
1416;66;4.85;1;4.85
1416;81;5.06;3;15.18
1416;89;2.62;1;2.62
1417;1;79.99;8;639.92
1417;7;56.12;3;168.36
1417;12;6.1;4;24.4
1417;17;79.84;7;558.88
1417;29;43.9;8;351.2
1417;54;46.05;6;276.3
1417;69;5.68;7;39.76
1417;78;2.93;9;26.37
1417;91;5.0;3;15.0
1418;15;7.89;2;15.78
1418;43;67.34;4;269.36
1418;48;53.96;5;269.8
1418;67;1.48;9;13.32
1418;81;2.31;4;9.24
1419;24;58.12;5;290.6
1419;27;114.61;3;343.83
1419;49;47.29;9;425.61
1419;58;27.11;9;243.99
1420;7;97.61;6;585.66
1420;71;2.2;8;17.6
1421;7;91.27;2;182.54
1421;44;22.0;8;176.0
1421;46;65.47;7;458.29
1421;60;3.89;9;35.01
1421;64;4.68;7;32.76
1421;71;5.72;2;11.44
1422;13;127.35;8;1018.8
1423;85;3.61;3;10.83
1423;90;5.64;3;16.92
1424;10;100.27;9;902.43
1424;26;8.17;2;16.34
1424;36;34.08;8;272.64
1424;41;47.59;4;190.36
1424;65;5.55;6;33.3
1424;70;5.59;7;39.13
1424;76;4.25;7;29.75
1424;80;2.85;6;17.1
1425;32;62.61;9;563.49
1425;56;48.63;7;340.41
1425;81;3.41;9;30.69
1426;1;77.46;4;309.84
1426;73;3.77;6;22.62
1427;79;5.11;1;5.11
1428;10;112.66;8;901.28
1428;12;7.48;2;14.96
1428;17;90.73;7;635.11
1428;36;44.49;2;88.98
1429;77;1.03;4;4.12
1430;5;7.9;4;31.6
1430;21;9.62;7;67.34
1430;53;71.43;2;142.86
1430;56;49.21;4;196.84
1430;65;3.54;8;28.32
1430;68;4.9;9;44.1
1430;71;5.04;2;10.08
1430;81;1.37;3;4.11
1430;82;3.74;5;18.7
1430;89;4.94;2;9.88
1431;8;7.44;7;52.08
1431;11;101.19;6;607.14
1431;16;75.25;3;225.75
1431;37;31.64;3;94.92
1431;66;5.26;9;47.34
1431;88;1.15;3;3.45
1432;12;9.85;1;9.85
1432;15;6.48;5;32.4
1432;16;86.55;9;778.95
1432;37;47.21;2;94.42
1432;40;21.63;4;86.52
1432;50;63.67;4;254.68
1432;52;32.92;9;296.28
1432;74;3.56;2;7.12
1432;83;2.55;9;22.95
1433;17;91.38;4;365.52
1433;19;122.8;2;245.6
1433;20;7.22;1;7.22
1433;43;58.38;9;525.42
1433;65;1.55;9;13.95
1433;67;1.03;5;5.15
1434;32;56.6;9;509.4
1435;39;18.01;3;54.03
1435;49;83.07;6;498.42
1435;51;45.32;6;271.92
1436;2;90.78;7;635.46
1436;22;9.08;3;27.24
1436;38;24.6;9;221.4
1436;46;57.33;3;171.99
1436;50;74.21;4;296.84
1436;63;1.18;6;7.08
1436;68;3.34;7;23.38
1436;69;2.12;3;6.36
1436;74;5.38;6;32.28
1436;90;3.75;2;7.5
1437;70;4.79;6;28.74
1437;76;3.65;9;32.85
1438;34;73.63;2;147.26
1438;36;65.48;3;196.44
1438;83;3.65;8;29.2
1439;13;99.92;1;99.92
1439;31;63.09;9;567.81
1439;47;36.0;1;36.0
1439;69;4.7;2;9.4
1439;79;1.0;7;7.0
1440;16;76.66;7;536.62
1440;17;90.62;2;181.24
1440;22;7.28;4;29.12
1440;56;67.19;1;67.19
1440;76;2.31;3;6.93
1440;86;4.62;7;32.34
1441;48;38.78;8;310.24
1441;78;3.8;1;3.8
1442;25;6.18;4;24.72
1442;37;67.74;6;406.44
1443;1;78.87;7;552.09
1443;6;6.43;8;51.44
1443;14;120.04;6;720.24
1443;16;71.15;7;498.05
1443;30;45.84;2;91.68
1443;46;35.94;7;251.58
1443;53;56.55;6;339.3
1443;54;58.27;6;349.62
1444;3;96.72;8;773.76
1444;8;9.75;2;19.5
1444;10;99.08;5;495.4
1444;54;67.53;4;270.12
1444;87;3.82;6;22.92
1445;5;8.22;6;49.32
1445;11;141.67;7;991.69
1445;16;82.58;3;247.74
1445;31;48.32;6;289.92
1445;35;22.02;7;154.14
1445;36;60.56;9;545.04
1445;38;15.07;8;120.56
1445;43;36.85;1;36.85
1445;67;5.63;3;16.89
1445;83;5.83;3;17.49
1446;37;46.91;5;234.55
1447;7;36.69;9;330.21
1447;85;1.15;6;6.9
1448;23;46.78;7;327.46
1448;38;28.24;8;225.92
1448;45;21.18;9;190.62
1448;63;1.63;9;14.67
1448;84;2.9;2;5.8
1449;4;128.44;3;385.32
1449;9;9.94;2;19.88
1449;44;24.32;3;72.96
1449;46;67.01;1;67.01
1449;70;3.03;5;15.15
1449;76;3.35;3;10.05
1449;78;1.13;2;2.26
1449;80;4.61;5;23.05
1449;91;2.49;4;9.96
1450;7;55.07;3;165.21
1450;9;6.24;3;18.72
1450;15;9.17;9;82.53
1450;27;110.36;6;662.16
1450;34;60.62;8;484.96
1450;39;18.64;1;18.64
1450;46;32.25;9;290.25
1450;50;52.16;2;104.32
1451;12;9.76;1;9.76
1451;21;8.17;4;32.68
1451;32;60.81;8;486.48
1451;33;49.84;6;299.04
1451;38;26.79;6;160.74
1451;43;33.85;4;135.4
1451;64;4.79;6;28.74
1451;73;1.91;1;1.91
1452;23;37.47;9;337.23
1452;25;6.44;9;57.96
1452;28;59.1;8;472.8
1452;40;26.67;3;80.01
1452;41;41.59;3;124.77
1452;52;70.81;1;70.81
1452;63;1.01;8;8.08
1452;77;5.39;1;5.39
1453;2;91.03;7;637.21
1453;10;106.71;7;746.97
1453;23;79.17;6;475.02
1453;41;56.1;2;112.2
1453;53;45.34;1;45.34
1454;30;48.32;5;241.6
1455;6;8.63;2;17.26
1455;8;8.41;3;25.23
1455;15;8.18;9;73.62
1455;21;6.74;7;47.18
1455;32;39.87;1;39.87
1455;58;18.09;5;90.45
1455;61;4.52;1;4.52
1455;70;2.36;1;2.36
1455;71;1.74;4;6.96
1455;72;5.34;7;37.38
1456;8;9.29;4;37.16
1456;26;7.53;1;7.53
1456;40;19.74;8;157.92
1456;42;40.91;9;368.19
1457;11;160.08;5;800.4
1457;82;5.48;8;43.84
1458;7;75.96;7;531.72
1459;2;87.44;1;87.44
1459;5;8.38;6;50.28
1459;7;39.35;5;196.75
1459;11;145.26;8;1162.08
1459;27;118.32;8;946.56
1459;40;21.78;5;108.9
1459;79;5.28;7;36.96
1460;7;36.91;5;184.55
1460;89;5.28;7;36.96
1460;91;3.79;1;3.79
1461;19;135.36;1;135.36
1461;29;38.7;2;77.4
1461;36;79.47;7;556.29
1461;45;28.87;6;173.22
1461;48;70.63;2;141.26
1461;51;31.54;8;252.32
1461;74;5.84;2;11.68
1461;82;2.99;6;17.94
1461;83;5.27;3;15.81
1462;9;9.18;7;64.26
1462;38;25.96;5;129.8
1462;40;29.04;4;116.16
1462;41;32.96;3;98.88
1462;43;34.85;8;278.8
1462;50;59.6;8;476.8
1462;59;3.81;2;7.62
1462;74;4.14;8;33.12
1462;80;4.16;2;8.32
1462;89;3.49;9;31.41
1463;11;122.57;1;122.57
1463;25;8.15;1;8.15
1463;27;111.04;3;333.12
1463;31;66.99;6;401.94
1463;41;60.56;8;484.48
1463;48;33.21;6;199.26
1463;50;68.62;3;205.86
1463;73;2.12;4;8.48
1463;79;4.13;2;8.26
1464;10;108.52;6;651.12
1464;11;117.01;7;819.07
1464;16;69.83;8;558.64
1464;17;91.81;1;91.81
1464;25;8.63;3;25.89
1464;42;51.13;1;51.13
1464;64;1.4;4;5.6
1464;69;1.47;5;7.35
1464;80;4.89;1;4.89
1465;17;92.62;7;648.34
1465;27;100.03;1;100.03
1465;39;27.2;2;54.4
1465;80;2.56;7;17.92
1466;14;111.42;5;557.1
1466;15;6.01;2;12.02
1466;40;27.78;9;250.02
1466;64;4.71;7;32.97
1466;85;5.32;9;47.88
1466;87;5.15;3;15.45
1467;13;90.76;5;453.8
1467;38;26.23;9;236.07
1467;73;5.66;1;5.66
1467;80;5.06;4;20.24
1468;39;27.44;3;82.32
1468;63;3.37;1;3.37
1468;79;1.83;3;5.49
1469;27;102.36;1;102.36
1469;36;85.14;6;510.84
1470;4;171.83;1;171.83
1470;13;153.78;3;461.34
1470;28;62.04;2;124.08
1470;35;28.7;5;143.5
1470;60;4.56;4;18.24
1470;75;3.06;1;3.06
1470;87;5.14;9;46.26
1471;6;6.51;1;6.51
1471;7;73.8;3;221.4
1471;15;8.56;9;77.04
1471;20;9.62;8;76.96
1471;59;4.46;7;31.22
1471;66;3.16;9;28.44
1471;69;4.2;1;4.2
1471;81;5.42;5;27.1
1472;22;9.3;1;9.3
1472;28;36.8;7;257.6
1472;72;4.68;6;28.08
1472;73;3.23;3;9.69
1472;89;4.25;8;34.0
1473;23;84.57;3;253.71
1473;25;6.19;6;37.14
1473;26;8.59;3;25.77
1473;36;82.13;7;574.91
1473;44;29.14;2;58.28
1473;46;73.34;7;513.38
1473;57;20.79;2;41.58
1473;83;4.8;1;4.8
1474;8;7.69;1;7.69
1474;12;8.32;9;74.88
1474;20;6.16;3;18.48
1474;21;7.37;4;29.48
1474;36;31.32;6;187.92
1474;46;63.05;9;567.45
1474;56;55.24;4;220.96
1475;8;7.4;8;59.2
1475;12;7.28;2;14.56
1475;45;19.66;1;19.66
1475;47;56.64;3;169.92
1475;65;2.27;1;2.27
1475;75;4.97;4;19.88
1476;49;30.33;4;121.32
1476;56;33.01;9;297.09
1477;7;52.73;7;369.11
1477;9;6.43;7;45.01
1477;10;110.44;3;331.32
1477;15;8.01;7;56.07
1477;31;65.11;2;130.22
1477;33;75.88;8;607.04
1477;52;75.36;5;376.8
1477;91;2.54;5;12.7
1478;16;95.43;9;858.87
1478;19;156.41;2;312.82
1478;25;8.18;6;49.08
1478;38;25.64;3;76.92
1478;52;59.26;5;296.3
1478;75;4.36;9;39.24
1478;83;1.45;1;1.45
1479;4;166.33;9;1496.97
1479;32;39.36;1;39.36
1479;43;31.85;1;31.85
1479;60;2.31;4;9.24
1479;61;2.26;5;11.3
1479;85;2.83;7;19.81
1480;3;128.99;7;902.93
1480;56;76.07;5;380.35
1481;2;70.96;8;567.68
1481;10;117.62;8;940.96
1481;27;100.88;7;706.16
1481;29;40.03;7;280.21
1481;32;39.66;5;198.3
1481;40;16.42;1;16.42
1481;64;5.17;8;41.36
1481;72;2.42;8;19.36
1482;3;152.97;9;1376.73
1482;42;72.82;8;582.56
1482;68;4.72;4;18.88
1482;72;1.29;6;7.74
1482;87;5.54;6;33.24
1483;5;7.79;6;46.74
1483;21;9.57;5;47.85
1483;82;5.94;8;47.52
1484;15;9.43;3;28.29
1484;33;47.25;1;47.25
1484;82;1.74;3;5.22
1485;15;8.54;8;68.32
1485;36;49.07;7;343.49
1485;37;35.08;7;245.56
1485;38;21.82;3;65.46
1485;56;66.21;2;132.42
1485;62;5.8;1;5.8
1485;72;5.29;6;31.74
1485;80;5.6;7;39.2
1485;81;4.34;6;26.04
1486;10;107.52;5;537.6
1486;23;57.74;9;519.66
1486;69;1.96;6;11.76
1487;12;9.5;1;9.5
1487;14;96.26;6;577.56
1487;30;56.33;2;112.66
1487;42;39.4;7;275.8
1487;45;18.92;5;94.6
1488;9;8.46;5;42.3
1488;63;4.46;5;22.3
1488;68;4.38;9;39.42
1489;30;82.66;8;661.28
1489;38;17.5;9;157.5
1489;50;47.96;4;191.84
1489;63;2.49;5;12.45
1489;83;1.86;3;5.58
1490;5;7.17;2;14.34
1490;29;44.83;2;89.66
1490;31;51.08;8;408.64
1490;55;80.88;1;80.88
1490;62;3.05;2;6.1
1491;9;6.65;1;6.65
1491;29;58.49;1;58.49
1492;9;6.58;9;59.22
1492;49;58.25;1;58.25
1492;78;4.26;9;38.34
1493;5;8.06;7;56.42
1493;73;2.44;9;21.96
1494;68;1.65;9;14.85
1494;81;3.3;6;19.8
1495;1;75.24;1;75.24
1495;15;6.92;5;34.6
1495;30;58.63;6;351.78
1495;33;62.29;1;62.29
1495;40;27.51;4;110.04
1495;41;61.91;3;185.73
1495;54;73.87;1;73.87
1495;58;18.87;3;56.61
1495;70;1.46;2;2.92
1495;77;3.47;5;17.35
1496;7;87.69;7;613.83
1496;8;9.39;8;75.12
1496;31;52.97;1;52.97
1496;40;23.94;7;167.58
1496;51;42.29;1;42.29
1496;69;5.62;3;16.86
1496;83;3.3;8;26.4
1497;19;117.59;6;705.54
1497;27;112.33;8;898.64
1497;60;2.36;5;11.8
1497;61;1.49;5;7.45
1497;81;5.59;7;39.13
1498;6;9.6;6;57.6
1498;7;86.19;9;775.71
1498;15;6.99;4;27.96
1498;19;121.45;5;607.25
1498;22;9.89;9;89.01
1498;28;71.16;4;284.64
1498;51;70.27;5;351.35
1498;67;4.74;5;23.7
1498;68;5.55;8;44.4
1498;72;5.19;9;46.71
1499;64;1.67;8;13.36
1500;4;128.73;2;257.46
1500;21;8.69;3;26.07
1500;23;57.29;4;229.16
1500;32;58.52;9;526.68
1500;37;34.35;8;274.8
1500;49;68.76;2;137.52
1500;57;18.24;7;127.68
1500;82;5.05;2;10.1
1501;3;162.44;8;1299.52
1501;15;8.92;2;17.84
1501;17;85.49;9;769.41
1501;23;74.11;4;296.44
1501;33;40.16;8;321.28
1501;46;62.5;4;250.0
1501;50;64.97;3;194.91
1501;80;4.1;7;28.7
1501;89;2.79;4;11.16
1502;12;9.57;3;28.71
1502;16;97.84;3;293.52
1502;44;25.15;6;150.9
1502;49;72.66;1;72.66
1502;57;29.52;5;147.6
1502;69;1.42;6;8.52
1502;89;2.14;6;12.84
1503;6;8.8;9;79.2
1503;26;7.82;8;62.56
1503;42;71.87;4;287.48
1503;58;20.55;9;184.95
1503;74;2.17;1;2.17
1503;78;1.08;1;1.08
1504;4;110.4;8;883.2
1504;24;62.05;7;434.35
1504;82;2.72;1;2.72
1505;45;15.73;7;110.11
1505;63;4.35;6;26.1
1505;70;4.03;2;8.06
1506;10;119.01;9;1071.09
1506;17;82.76;2;165.52
1506;23;39.49;9;355.41
1506;53;76.87;5;384.35
1506;62;3.87;2;7.74
1506;80;3.98;7;27.86
1506;83;3.33;6;19.98
1506;84;2.32;2;4.64
1506;91;5.95;8;47.6
1507;88;2.39;7;16.73
1508;14;173.42;6;1040.52
1508;42;75.12;3;225.36
1508;83;2.34;1;2.34
1509;47;64.03;9;576.27
1509;60;2.24;1;2.24
1509;70;5.56;4;22.24
1509;88;4.07;6;24.42
1510;19;134.01;1;134.01
1510;27;108.84;1;108.84
1510;39;15.55;3;46.65
