CODIGO_VENDA;DATA_VENDA;CODIGO_CLIENTE;CODIGO_LOJA_VENDEDOR;FORMA_PAGAMENTO;TIPO_PAGAMENTO;VALOR_FINAL
2525;2023-07-30 12:17:16;545;7;1.0;A VISTA;2316.0299999999997
1876;2023-07-31 11:35:51;26;6;3.0;A VISTA;448.40999999999997
562;2023-07-31 17:51:36;553;3;1.0;A VISTA;38.96
2011;2023-08-01 11:50:06;875;10;3.0;A VISTA;3460.91
2019;2023-08-01 14:14:05;502;10;4.0;A VISTA;394.46999999999997
1924;2023-08-02 12:30:21;897;7;4.0;A VISTA;63.49
1733;2023-08-04 13:00:38;535;13;2.0;A VISTA;329.03999999999996
2501;2023-08-05 11:40:17;813;14;4.0;PARCELADO;1188.8999999999999
1665;2023-08-06 10:52:08;1010;8;3.0;PARCELADO;2465.09
1077;2023-08-06 17:39:33;1206;13;2.0;PARCELADO;1190.33
1431;2023-08-07 14:14:02;150;12;1.0;PARCELADO;1030.6799999999998
1331;2023-08-08 15:23:36;1109;2;1.0;A VISTA;630.75
2233;2023-08-09 10:14:42;1332;16;3.0;A VISTA;259.45
1060;2023-08-10 09:58:25;1035;11;1.0;A VISTA;1124.01
1061;2023-08-10 09:58:25;54;1;1.0;A VISTA;58.32000000000001
326;2023-08-11 09:08:27;655;3;4.0;PARCELADO;805.3399999999999
743;2023-08-12 09:09:28;669;15;3.0;A VISTA;583.46
21;2023-08-12 12:26:58;406;3;3.0;A VISTA;1092.91
414;2023-08-12 12:40:51;1327;4;3.0;PARCELADO;2175.12
338;2023-08-13 11:02:49;1042;3;3.0;A VISTA;715.24
668;2023-08-13 17:17:30;1118;3;3.0;A VISTA;207.98000000000002
636;2023-08-16 16:13:08;954;4;3.0;A VISTA;2428.03
121;2023-08-19 10:39:20;424;3;1.0;PARCELADO;124.62
42;2023-08-19 11:38:30;714;13;2.0;A VISTA;407.1
2033;2023-08-19 11:49:58;1171;10;3.0;A VISTA;620.73
238;2023-08-20 15:27:09;776;8;4.0;A VISTA;49.5
1947;2023-08-21 14:23:10;16;2;1.0;PARCELADO;288.62
1086;2023-08-21 15:10:34;355;2;4.0;A VISTA;7.68
1610;2023-08-21 15:36:37;999;11;4.0;A VISTA;63.620000000000005
1898;2023-08-22 09:48:20;890;12;4.0;A VISTA;789.49
575;2023-08-22 10:19:11;688;3;2.0;A VISTA;717.01
1965;2023-08-22 14:07:10;912;6;4.0;A VISTA;1493.27
2061;2023-08-24 09:37:44;101;6;4.0;A VISTA;1275.35
2262;2023-08-24 13:57:08;1379;16;1.0;A VISTA;234.79000000000002
1500;2023-08-27 10:36:33;469;14;3.0;A VISTA;1589.4699999999998
877;2023-08-28 13:44:41;119;16;2.0;A VISTA;755.87
1725;2023-08-30 10:33:39;229;5;3.0;A VISTA;680.53
473;2023-08-30 17:47:28;1377;16;1.0;A VISTA;1206.12
1360;2023-08-31 15:03:40;802;14;4.0;PARCELADO;1124.77
1639;2023-08-31 17:47:47;161;12;2.0;PARCELADO;830.47
1742;2023-09-02 14:55:57;35;11;1.0;A VISTA;699.4200000000001
1743;2023-09-02 14:55:57;1310;1;1.0;A VISTA;700.6700000000001
1124;2023-09-02 17:30:27;1370;14;1.0;A VISTA;1466.27
798;2023-09-05 11:55:30;530;8;4.0;A VISTA;36.35
1661;2023-09-09 13:41:10;56;15;4.0;A VISTA;3.55
1449;2023-09-10 11:04:40;64;16;2.0;A VISTA;605.64
793;2023-09-10 16:17:57;397;7;4.0;PARCELADO;350.24000000000007
223;2023-09-11 10:25:53;593;16;3.0;PARCELADO;715.13
1489;2023-09-12 11:05:25;617;2;4.0;A VISTA;1028.65
762;2023-09-14 12:56:34;287;11;4.0;A VISTA;1248.1699999999998
1715;2023-09-15 14:43:46;42;6;3.0;PARCELADO;632.78
359;2023-09-16 11:25:22;315;15;1.0;PARCELADO;145.74
1602;2023-09-17 09:34:58;1395;4;1.0;PARCELADO;366.65999999999997
1574;2023-09-17 12:11:24;919;9;3.0;A VISTA;949.86
1925;2023-09-17 12:11:25;829;11;4.0;A VISTA;2076.99
462;2023-09-17 16:42:55;1270;7;3.0;A VISTA;56.959999999999994
1985;2023-09-17 17:19:30;718;3;2.0;PARCELADO;1440.3200000000002
1777;2023-09-19 11:25:31;1353;10;4.0;PARCELADO;153.01
1895;2023-09-23 10:51:08;921;0;1.0;A VISTA;536.97
1022;2023-09-23 13:25:32;636;15;4.0;PARCELADO;2435.0
1671;2023-09-24 14:44:37;574;15;3.0;A VISTA;299.03000000000003
2051;2023-09-24 16:01:25;877;16;4.0;PARCELADO;322.31
1623;2023-09-27 12:23:18;1339;5;4.0;A VISTA;156.53
1560;2023-09-28 12:10:14;1101;4;1.0;PARCELADO;58.8
2188;2023-09-28 14:51:54;248;14;3.0;A VISTA;150.92000000000002
37;2023-09-30 11:13:00;1245;15;1.0;A VISTA;2369.56
38;2023-09-30 11:13:00;1122;1;3.0;A VISTA;1413.8500000000001
2457;2023-10-01 17:47:46;1326;4;2.0;A VISTA;636.84
591;2023-10-02 15:08:10;451;5;1.0;A VISTA;777.52
1349;2023-10-03 16:22:01;445;11;3.0;A VISTA;181.84
1350;2023-10-03 16:22:01;128;1;1.0;A VISTA;626.4499999999999
1294;2023-10-05 17:38:16;195;3;3.0;A VISTA;1360.55
1131;2023-10-07 13:52:04;1012;4;1.0;PARCELADO;1252.5
1103;2023-10-07 17:05:37;1239;5;4.0;A VISTA;885.73
926;2023-10-08 05:41:47;595;0;2.0;A VISTA;1311.0
2073;2023-10-09 10:08:11;404;15;2.0;A VISTA;1014.81
1055;2023-10-09 12:09:31;1346;9;4.0;PARCELADO;995.76
2055;2023-10-15 12:54:38;130;3;2.0;A VISTA;310.75
2421;2023-10-17 12:58:03;1281;6;3.0;A VISTA;2071.82
2512;2023-10-19 10:34:41;304;7;4.0;PARCELADO;1238.41
2513;2023-10-19 10:34:41;1343;1;1.0;A VISTA;498.58
1522;2023-10-19 15:31:55;299;10;3.0;A VISTA;678.51
1662;2023-10-19 16:46:12;732;7;2.0;A VISTA;509.03
2012;2023-10-19 20:51:06;1148;0;4.0;PARCELADO;538.25
910;2023-10-23 13:00:08;125;10;4.0;A VISTA;32.18
266;2023-10-27 10:01:01;842;16;3.0;A VISTA;208.65
740;2023-10-27 10:08:35;317;8;2.0;A VISTA;1388.22
2465;2023-10-29 11:19:56;793;8;1.0;PARCELADO;271.15
672;2023-10-30 11:15:44;554;8;2.0;A VISTA;1298.0
750;2023-11-01 14:29:14;1029;8;4.0;A VISTA;935.65
1282;2023-11-02 09:05:25;845;15;4.0;A VISTA;2158.07
553;2023-11-03 15:33:19;587;2;4.0;PARCELADO;1049.02
1823;2023-11-03 16:18:09;867;9;4.0;PARCELADO;203.88
1709;2023-11-04 14:19:18;770;3;3.0;A VISTA;1719.85
51;2023-11-05 13:45:40;1363;11;2.0;A VISTA;830.5799999999999
1183;2023-11-05 14:16:08;621;2;3.0;PARCELADO;1074.67
1292;2023-11-09 12:29:00;969;9;4.0;PARCELADO;434.59000000000003
1162;2023-11-10 11:14:34;191;16;2.0;A VISTA;987.43
966;2023-11-16 10:10:48;313;13;2.0;A VISTA;1876.1499999999999
117;2023-11-16 11:26:54;1208;10;1.0;PARCELADO;178.92
2399;2023-11-16 14:49:46;13;8;1.0;PARCELADO;661.83
2470;2023-11-16 16:18:40;516;14;4.0;A VISTA;476.93
2143;2023-11-17 11:40:13;970;13;4.0;A VISTA;775.2900000000001
2190;2023-11-19 09:10:10;468;16;1.0;A VISTA;1541.74
2391;2023-11-19 10:58:20;406;14;4.0;A VISTA;17.450000000000003
2392;2023-11-19 10:58:20;826;1;1.0;A VISTA;503.57
767;2023-11-20 12:15:39;176;2;4.0;A VISTA;310.76
11;2023-11-20 17:45:51;708;6;4.0;A VISTA;3312.12
649;2023-11-21 11:38:21;414;12;1.0;A VISTA;1423.94
373;2023-11-21 11:56:37;374;13;4.0;A VISTA;456.86999999999995
916;2023-11-22 10:35:18;368;12;4.0;A VISTA;2569.67
2420;2023-11-22 23:21:47;120;0;4.0;A VISTA;368.88
1075;2023-11-25 09:57:11;919;2;4.0;A VISTA;879.31
332;2023-11-26 14:11:30;659;2;3.0;A VISTA;1575.7
2163;2023-11-29 09:37:25;838;14;3.0;A VISTA;2020.3999999999999
1122;2023-11-29 10:50:01;987;3;2.0;PARCELADO;501.67
613;2023-11-29 12:00:35;4;2;4.0;A VISTA;590.24
1678;2023-11-29 17:55:44;151;16;2.0;A VISTA;141.9
754;2023-12-04 10:06:34;365;5;3.0;PARCELADO;1047.83
304;2023-12-04 10:55:28;632;7;2.0;PARCELADO;199.75
175;2023-12-06 15:08:02;528;6;4.0;PARCELADO;1326.63
363;2023-12-10 11:36:03;1210;12;2.0;A VISTA;1506.8799999999999
2198;2023-12-10 11:50:01;193;4;2.0;A VISTA;369.37
632;2023-12-10 14:33:51;1122;7;3.0;A VISTA;828.54
1424;2023-12-11 09:16:41;639;7;1.0;A VISTA;1501.05
2174;2023-12-12 09:05:33;126;11;1.0;A VISTA;24.34
1999;2023-12-12 14:53:26;1077;12;2.0;PARCELADO;935.44
2523;2023-12-12 16:15:56;184;16;4.0;A VISTA;89.2
2045;2023-12-13 02:34:24;1321;0;1.0;A VISTA;364.03999999999996
58;2023-12-13 10:50:31;279;10;4.0;A VISTA;796.11
1356;2023-12-14 12:18:10;919;4;2.0;A VISTA;3017.32
258;2023-12-16 15:11:09;529;15;1.0;PARCELADO;800.03
2158;2023-12-16 23:06:50;872;0;3.0;A VISTA;1847.05
210;2023-12-17 12:17:24;1034;5;4.0;PARCELADO;2222.2
872;2023-12-17 14:57:58;997;0;4.0;A VISTA;2197.12
873;2023-12-17 14:57:58;626;1;1.0;A VISTA;323.9
2341;2023-12-19 16:33:24;265;2;1.0;A VISTA;463.33
523;2023-12-20 14:08:07;608;15;4.0;A VISTA;1226.3700000000001
2436;2023-12-21 11:37:01;978;13;1.0;A VISTA;1184.94
1993;2023-12-24 09:33:09;752;8;4.0;PARCELADO;2271.0299999999997
2267;2023-12-26 11:18:51;1250;4;4.0;A VISTA;662.01
1306;2023-12-27 04:26:50;841;0;4.0;PARCELADO;324.65
1007;2023-12-27 14:47:07;958;16;3.0;A VISTA;1057.2
1008;2023-12-27 14:47:07;145;1;3.0;A VISTA;47.31
60;2023-12-28 11:13:31;645;4;2.0;PARCELADO;912.12
61;2023-12-28 11:13:31;1085;1;1.0;A VISTA;934.7499999999999
1279;2023-12-28 13:55:40;181;14;3.0;A VISTA;1975.22
781;2023-12-28 16:00:57;646;11;3.0;A VISTA;239.99
1244;2023-12-28 16:50:13;165;11;2.0;A VISTA;1132.25
1747;2023-12-30 14:04:29;1284;12;4.0;PARCELADO;25.48
1398;2024-01-02 09:43:57;75;3;1.0;PARCELADO;1730.47
2224;2024-01-02 16:35:35;1173;13;1.0;A VISTA;481.12
1468;2024-01-03 12:06:44;240;14;3.0;A VISTA;91.17999999999999
619;2024-01-03 14:08:12;305;15;2.0;A VISTA;843.98
2131;2024-01-04 10:21:32;559;6;3.0;PARCELADO;1394.33
627;2024-01-04 15:44:07;1083;12;2.0;A VISTA;167.16000000000003
937;2024-01-06 23:41:33;1118;0;4.0;A VISTA;279.06
2433;2024-01-07 10:33:18;872;6;2.0;A VISTA;1103.6000000000001
12;2024-01-07 11:14:40;436;6;1.0;A VISTA;1567.7
884;2024-01-07 13:56:32;954;16;2.0;PARCELADO;62.44
835;2024-01-08 02:22:36;301;0;1.0;A VISTA;2065.12
1463;2024-01-08 13:49:41;965;9;4.0;A VISTA;1772.12
1054;2024-01-09 14:35:08;848;3;4.0;PARCELADO;1064.74
1337;2024-01-10 12:50:36;763;13;2.0;PARCELADO;2588.4500000000003
1588;2024-01-12 14:20:26;772;8;3.0;A VISTA;255.52
1117;2024-01-13 16:01:48;593;15;1.0;A VISTA;1373.58
2075;2024-01-15 09:16:30;734;2;4.0;PARCELADO;2618.84
55;2024-01-16 14:28:23;1262;8;2.0;A VISTA;1083.21
1640;2024-01-18 16:26:03;775;5;3.0;PARCELADO;21.0
1874;2024-01-19 15:56:28;535;10;2.0;PARCELADO;779.03
1875;2024-01-19 15:56:28;1279;1;3.0;A VISTA;1185.31
426;2024-01-20 14:21:07;1163;7;2.0;PARCELADO;2328.34
70;2024-01-21 16:09:36;1;4;2.0;A VISTA;251.32
1849;2024-01-23 15:19:45;623;5;4.0;A VISTA;284.2
601;2024-01-24 14:29:49;315;5;4.0;A VISTA;1106.21
1230;2024-01-24 17:22:22;801;15;3.0;A VISTA;2235.0499999999997
1420;2024-01-25 14:58:42;275;9;1.0;A VISTA;603.26
2342;2024-01-26 10:50:44;635;14;1.0;A VISTA;2034.28
2333;2024-01-27 17:34:28;976;4;2.0;A VISTA;857.98
1190;2024-01-28 09:14:38;420;7;4.0;PARCELADO;398.19000000000005
749;2024-01-29 09:26:46;220;11;4.0;PARCELADO;337.3
