CODIGO_VENDA;DATA_VENDA;CODIGO_CLIENTE;CODIGO_VENDEDOR;CODIGO_LOJA;FORMA_PAGAMENTO;TIPO_PAGAMENTO;VALOR_FINAL
5971;2020-12-01 19:21:32;1163;32;1;3.0;A VISTA;523.07
8711;2020-12-01 23:41:03;1196;11;1;4.0;A VISTA;482.18
14829;2020-12-02 02:23:36;478;7;1;4.0;A VISTA;3170.48
2688;2020-12-02 11:02:29;1037;13;2;4.0;A VISTA;2053.29
4436;2020-12-02 13:53:57;773;35;2;3.0;A VISTA;1245.1200000000001
8644;2020-12-02 14:43:45;129;17;2;2.0;A VISTA;875.88
2420;2020-12-02 15:37:10;236;1;3;4.0;A VISTA;1344.91
9319;2020-12-02 16:12:11;359;18;4;4.0;A VISTA;1065.99
14235;2020-12-03 09:35:35;359;28;3;1.0;A VISTA;1877.3200000000002
11751;2020-12-03 10:09:16;1169;8;2;3.0;A VISTA;1362.76
5998;2020-12-03 11:25:00;880;4;3;2.0;A VISTA;213.43
12046;2020-12-03 12:57:11;601;20;3;2.0;A VISTA;11.24
14674;2020-12-03 14:13:33;850;19;3;4.0;A VISTA;1135.71
9045;2020-12-03 17:14:14;757;9;2;3.0;A VISTA;2631.39
9303;2020-12-03 21:18:39;1289;39;1;3.0;A VISTA;806.29
13667;2020-12-04 09:13:38;1262;5;4;1.0;A VISTA;656.8199999999999
6627;2020-12-04 11:01:51;292;34;2;2.0;A VISTA;2193.68
14368;2020-12-04 12:10:33;987;25;3;4.0;A VISTA;536.5200000000001
9596;2020-12-04 12:50:04;76;24;2;1.0;A VISTA;1055.96
10670;2020-12-04 13:06:37;649;8;3;2.0;A VISTA;1013.9
2927;2020-12-04 14:05:40;1383;20;4;4.0;A VISTA;1048.09
5731;2020-12-04 14:11:55;208;37;1;3.0;A VISTA;589.99
4131;2020-12-04 14:54:46;694;4;3;3.0;A VISTA;420.25
7201;2020-12-04 23:38:27;859;37;1;4.0;A VISTA;3325.33
9922;2020-12-05 01:57:28;242;15;1;4.0;A VISTA;647.29
12415;2020-12-05 11:58:14;1112;25;3;2.0;A VISTA;1483.65
799;2020-12-05 12:37:00;447;6;1;1.0;A VISTA;2483.1200000000003
8983;2020-12-05 14:01:55;1227;2;3;2.0;A VISTA;1622.29
7585;2020-12-05 19:08:20;319;7;1;3.0;A VISTA;524.17
3925;2020-12-06 02:41:12;551;13;1;4.0;A VISTA;1264.75
69;2020-12-06 09:04:40;186;33;2;1.0;A VISTA;536.56
6155;2020-12-06 10:51:53;843;19;2;4.0;A VISTA;104.65
5282;2020-12-06 12:25:45;1216;35;2;2.0;A VISTA;558.19
13169;2020-12-06 13:42:23;393;27;2;1.0;A VISTA;2263.2000000000003
9469;2020-12-06 17:38:44;1296;25;4;2.0;A VISTA;2333.67
5404;2020-12-06 17:42:45;1217;14;4;3.0;A VISTA;1783.48
13752;2020-12-07 01:19:10;78;25;1;3.0;A VISTA;102.68
5974;2020-12-07 07:31:01;767;25;1;1.0;A VISTA;1202.88
1646;2020-12-07 10:29:26;985;39;3;2.0;A VISTA;2455.55
9746;2020-12-07 11:35:12;305;7;4;4.0;A VISTA;1433.36
10456;2020-12-07 12:09:19;244;8;2;3.0;A VISTA;144.41
4446;2020-12-07 13:00:00;887;18;3;4.0;A VISTA;1995.17
2612;2020-12-07 13:54:21;897;37;2;3.0;A VISTA;325.63
2556;2020-12-07 14:20:26;1251;8;3;4.0;A VISTA;1329.47
3054;2020-12-07 15:33:52;166;5;3;2.0;A VISTA;43.26
9721;2020-12-07 16:47:13;16;17;4;2.0;A VISTA;840.3000000000001
10974;2020-12-07 16:50:10;468;14;2;4.0;A VISTA;113.22
4607;2020-12-08 09:11:27;3;33;2;3.0;A VISTA;559.54
3086;2020-12-08 11:21:06;805;34;2;2.0;A VISTA;1094.49
12433;2020-12-08 12:21:50;196;38;1;1.0;A VISTA;881.23
4848;2020-12-08 12:38:26;525;19;2;2.0;A VISTA;13.72
13288;2020-12-08 13:18:18;1394;36;3;4.0;A VISTA;1106.3600000000001
10995;2020-12-08 14:29:22;535;24;3;4.0;A VISTA;1047.48
4970;2020-12-08 16:08:14;318;39;3;4.0;A VISTA;116.76
8770;2020-12-09 08:49:58;117;22;1;3.0;A VISTA;833.4599999999999
8180;2020-12-09 11:31:38;519;27;3;3.0;A VISTA;2188.48
10617;2020-12-09 12:39:01;426;10;4;1.0;A VISTA;692.9200000000001
1004;2020-12-09 16:21:58;687;17;3;3.0;A VISTA;676.63
2887;2020-12-09 17:00:38;674;1;3;3.0;A VISTA;570.5699999999999
10074;2020-12-09 17:02:26;1225;19;2;4.0;A VISTA;1397.0
11766;2020-12-10 02:25:24;746;13;1;4.0;A VISTA;1684.32
3172;2020-12-10 08:09:05;415;22;1;2.0;A VISTA;669.4399999999999
529;2020-12-10 11:19:27;278;24;2;3.0;A VISTA;1761.48
7532;2020-12-10 12:09:08;453;38;4;2.0;A VISTA;2272.98
4120;2020-12-10 12:27:06;1078;32;1;4.0;A VISTA;163.16
6183;2020-12-10 13:57:00;1147;5;2;4.0;A VISTA;543.1700000000001
14891;2020-12-10 14:09:06;1074;7;1;2.0;A VISTA;588.46
7580;2020-12-10 14:46:12;1121;6;4;1.0;A VISTA;1442.1000000000001
1017;2020-12-10 14:51:51;312;10;4;4.0;A VISTA;756.28
1007;2020-12-10 15:24:42;295;1;3;3.0;A VISTA;338.5
13506;2020-12-10 15:46:39;784;21;2;4.0;A VISTA;625.9200000000001
150;2020-12-10 17:33:02;36;6;2;3.0;A VISTA;707.01
10812;2020-12-10 17:43:37;1008;4;2;3.0;A VISTA;687.2
6370;2020-12-11 09:52:16;149;36;3;4.0;A VISTA;1175.92
1494;2020-12-11 11:23:21;67;37;2;1.0;A VISTA;1351.8600000000001
14203;2020-12-11 13:08:42;319;30;1;2.0;A VISTA;574.29
6887;2020-12-11 14:05:48;718;13;3;4.0;A VISTA;1224.8600000000001
4891;2020-12-12 04:19:25;163;17;1;1.0;A VISTA;1115.12
12171;2020-12-12 10:20:35;969;10;1;1.0;A VISTA;934.3399999999999
14879;2020-12-12 11:35:19;1130;10;4;4.0;A VISTA;792.31
2181;2020-12-12 12:29:43;1327;38;3;4.0;A VISTA;492.42
15049;2020-12-12 14:09:31;331;17;1;1.0;A VISTA;743.36
12839;2020-12-12 14:15:29;961;31;2;2.0;A VISTA;1166.0
9645;2020-12-12 14:42:09;1079;9;4;4.0;A VISTA;848.5300000000001
4489;2020-12-12 14:51:14;680;20;3;4.0;A VISTA;2494.43
8586;2020-12-12 15:45:13;80;18;4;4.0;A VISTA;1573.49
9704;2020-12-13 09:54:15;138;14;2;2.0;A VISTA;453.26
3219;2020-12-13 09:55:05;1247;12;2;4.0;A VISTA;1556.21
10904;2020-12-13 10:04:59;374;35;1;3.0;A VISTA;787.09
284;2020-12-13 10:26:01;31;7;3;1.0;A VISTA;620.03
4633;2020-12-13 15:11:36;973;3;2;2.0;A VISTA;1277.65
14066;2020-12-13 17:10:16;1342;28;4;1.0;A VISTA;986.1800000000001
4184;2020-12-13 17:26:06;835;19;4;3.0;A VISTA;2912.2799999999997
11071;2020-12-13 21:06:24;836;16;1;4.0;A VISTA;1893.03
13523;2020-12-13 23:04:39;391;33;1;2.0;A VISTA;746.59
7855;2020-12-14 04:56:39;702;38;1;3.0;A VISTA;2205.56
7937;2020-12-14 10:56:17;383;32;2;2.0;A VISTA;1865.59
13876;2020-12-14 13:27:46;1379;27;3;2.0;A VISTA;288.62
7965;2020-12-14 15:49:12;1141;26;3;1.0;A VISTA;854.9300000000001
9947;2020-12-14 16:45:42;1177;3;4;4.0;A VISTA;2588.38
13458;2020-12-15 11:04:12;1332;22;4;1.0;A VISTA;722.1
14815;2020-12-15 12:28:04;378;22;1;4.0;A VISTA;1002.85
9484;2020-12-15 13:18:03;40;23;3;1.0;A VISTA;794.18
1056;2020-12-15 16:53:44;133;10;3;1.0;A VISTA;777.76
10547;2020-12-15 17:13:26;713;32;2;3.0;A VISTA;906.5600000000001
12351;2020-12-15 18:24:39;33;33;1;3.0;A VISTA;9.6
664;2020-12-16 15:12:09;756;20;4;1.0;A VISTA;1410.18
10870;2020-12-16 15:23:43;237;13;4;1.0;A VISTA;142.66
3900;2020-12-16 16:10:29;369;29;1;1.0;A VISTA;1741.85
1404;2020-12-16 16:33:12;979;30;2;2.0;A VISTA;780.92
11409;2020-12-16 17:22:04;1056;36;2;4.0;A VISTA;835.0500000000001
4517;2020-12-17 14:49:28;105;25;2;4.0;A VISTA;15.76
6071;2020-12-17 15:03:17;11;23;2;2.0;A VISTA;380.55
5365;2020-12-17 16:43:14;432;19;4;3.0;A VISTA;1837.73
7132;2020-12-17 17:25:55;132;35;2;4.0;A VISTA;796.84
8713;2020-12-17 17:30:12;1277;30;4;4.0;A VISTA;1046.3400000000001
3834;2020-12-18 09:47:44;397;15;4;3.0;A VISTA;283.09000000000003
1630;2020-12-18 10:58:35;1201;28;3;1.0;A VISTA;397.12
2718;2020-12-18 12:28:49;44;26;4;3.0;A VISTA;198.34
14678;2020-12-18 12:37:07;1273;14;2;2.0;A VISTA;520.19
9930;2020-12-18 17:17:10;413;15;4;1.0;A VISTA;302.36
13864;2020-12-18 17:30:42;1011;14;4;3.0;A VISTA;161.53
10077;2020-12-19 16:19:01;626;15;3;4.0;A VISTA;1181.88
6805;2020-12-19 19:45:57;1169;8;1;3.0;A VISTA;1107.24
860;2020-12-20 06:20:23;316;11;1;3.0;A VISTA;1691.71
14967;2020-12-20 09:10:41;1249;17;3;3.0;A VISTA;969.02
6554;2020-12-20 15:13:39;844;35;3;2.0;A VISTA;53.18
15164;2020-12-20 16:54:51;776;27;1;3.0;A VISTA;1429.0
4764;2020-12-20 17:24:43;1071;11;2;3.0;A VISTA;1233.09
8249;2020-12-20 17:27:57;460;12;3;1.0;A VISTA;382.65999999999997
13248;2020-12-20 17:56:03;386;21;3;3.0;A VISTA;164.68
11830;2020-12-21 12:12:00;1297;37;2;4.0;A VISTA;647.6500000000001
8436;2020-12-21 13:08:20;1302;27;2;3.0;A VISTA;1718.53
3600;2020-12-21 16:01:09;722;2;2;1.0;A VISTA;701.24
23;2020-12-21 16:04:58;1049;12;3;1.0;A VISTA;653.71
2734;2020-12-22 09:21:24;455;9;3;1.0;A VISTA;317.86
1748;2020-12-22 10:34:37;995;8;4;3.0;A VISTA;435.75
13027;2020-12-22 10:49:37;401;2;2;2.0;A VISTA;313.8
5759;2020-12-22 12:38:48;80;20;3;3.0;A VISTA;2040.17
11744;2020-12-22 14:23:08;1166;10;4;1.0;A VISTA;681.82
4724;2020-12-22 14:57:18;756;36;2;2.0;A VISTA;2247.87
9336;2020-12-23 02:03:17;801;8;1;2.0;A VISTA;1640.74
12752;2020-12-23 09:31:42;1003;5;3;2.0;A VISTA;1632.34
8491;2020-12-23 11:23:09;1208;33;3;2.0;A VISTA;1867.66
14661;2020-12-23 12:26:41;1234;13;2;3.0;A VISTA;497.5
3663;2020-12-23 15:46:33;113;36;1;2.0;A VISTA;1580.3300000000002
7776;2020-12-23 16:02:50;1172;8;4;3.0;A VISTA;1526.55
3301;2020-12-23 16:36:25;721;1;2;2.0;A VISTA;302.68
6357;2020-12-23 18:47:24;970;14;1;2.0;A VISTA;663.44
12840;2020-12-24 02:14:41;1266;29;1;2.0;A VISTA;363.13
13099;2020-12-24 09:19:06;396;33;1;2.0;A VISTA;221.85
5002;2020-12-24 09:50:18;24;26;2;4.0;A VISTA;55.3
14241;2020-12-24 12:20:48;222;32;4;2.0;A VISTA;309.62
5651;2020-12-24 17:22:58;1238;15;2;3.0;A VISTA;97.58
5221;2020-12-25 08:55:23;427;14;1;4.0;A VISTA;53.03
3042;2020-12-25 09:37:34;960;1;3;2.0;A VISTA;887.28
8399;2020-12-25 10:02:02;1276;36;4;1.0;A VISTA;577.5
3271;2020-12-25 13:19:42;48;21;4;1.0;A VISTA;525.2
547;2020-12-25 15:07:39;828;29;4;2.0;A VISTA;2.08
12183;2020-12-25 15:08:03;967;12;3;3.0;A VISTA;1197.8
4145;2020-12-25 17:44:57;1189;25;3;3.0;A VISTA;1233.14
13273;2020-12-26 10:51:08;647;11;2;2.0;A VISTA;2429.49
13594;2020-12-26 12:32:26;181;38;3;1.0;A VISTA;1422.03
11521;2020-12-26 15:46:02;193;29;3;3.0;A VISTA;1322.98
7049;2020-12-26 17:12:25;333;17;3;2.0;A VISTA;1058.6999999999998
11631;2020-12-27 12:04:05;1129;27;2;2.0;A VISTA;16.32
1464;2020-12-28 10:54:21;1228;17;3;1.0;A VISTA;552.19
7759;2020-12-28 13:58:46;598;21;1;2.0;A VISTA;982.49
7679;2020-12-29 09:20:35;887;3;2;2.0;A VISTA;11.41
14859;2020-12-29 11:07:21;686;16;2;3.0;A VISTA;888.34
6821;2020-12-29 14:12:56;711;37;4;2.0;A VISTA;226.17
7102;2020-12-30 00:23:17;933;25;1;3.0;A VISTA;514.24
12157;2020-12-30 12:47:08;1328;24;1;2.0;A VISTA;1510.1200000000001
13450;2020-12-30 20:34:11;332;25;1;2.0;A VISTA;583.52
12490;2020-12-31 05:47:00;1238;32;1;1.0;A VISTA;745.31
502;2020-12-31 09:46:35;1026;25;2;3.0;A VISTA;109.5
7107;2020-12-31 11:54:05;643;25;3;2.0;A VISTA;1648.51
3773;2021-01-01 09:46:30;483;28;4;2.0;A VISTA;386.66
8213;2021-01-01 12:30:30;1124;15;4;4.0;A VISTA;590.0
12009;2021-01-01 12:52:58;998;4;3;3.0;A VISTA;978.27
10587;2021-01-01 19:06:54;451;25;1;4.0;A VISTA;306.68
7016;2021-01-02 07:05:14;1344;26;1;4.0;A VISTA;582.8299999999999
4408;2021-01-02 12:11:27;612;34;4;1.0;A VISTA;1339.3700000000001
2633;2021-01-02 12:14:21;233;28;4;3.0;A VISTA;154.64000000000001
12997;2021-01-02 12:38:50;132;31;2;3.0;A VISTA;644.82
3555;2021-01-02 15:58:29;1283;13;2;4.0;A VISTA;1512.07
11921;2021-01-02 17:42:51;1123;24;2;4.0;A VISTA;1076.21
2816;2021-01-03 09:11:15;504;28;4;1.0;A VISTA;3107.79
10162;2021-01-03 09:25:52;461;11;2;2.0;A VISTA;62.14
7386;2021-01-03 15:30:58;449;6;1;4.0;A VISTA;506.47999999999996
11303;2021-01-03 15:48:27;1096;1;3;1.0;A VISTA;904.13
6072;2021-01-03 16:35:02;1345;12;3;4.0;A VISTA;760.62
11299;2021-01-03 16:54:27;898;33;4;3.0;A VISTA;1.42
4628;2021-01-03 17:00:21;1285;26;3;4.0;A VISTA;872.5
9954;2021-01-04 10:08:59;209;11;1;3.0;A VISTA;27.7
14574;2021-01-04 13:17:45;982;20;2;4.0;A VISTA;780.37
12313;2021-01-04 15:44:48;672;6;4;2.0;A VISTA;41.800000000000004
10820;2021-01-04 16:04:50;1318;18;2;2.0;A VISTA;643.33
7038;2021-01-04 17:47:56;320;13;3;1.0;A VISTA;2479.31
5424;2021-01-04 21:32:56;835;11;1;1.0;A VISTA;638.33
6940;2021-01-05 11:31:31;621;2;1;4.0;A VISTA;803.47
5624;2021-01-05 13:01:24;1115;17;4;1.0;A VISTA;1861.88
10328;2021-01-05 13:07:24;523;10;2;4.0;A VISTA;476.3
11912;2021-01-05 15:25:01;813;18;2;3.0;A VISTA;738.83
6522;2021-01-06 13:33:51;1338;32;3;1.0;A VISTA;23.52
935;2021-01-06 13:51:56;1297;20;4;4.0;A VISTA;1990.37
9927;2021-01-06 15:51:47;666;1;3;3.0;A VISTA;699.7900000000001
6437;2021-01-06 17:40:23;41;25;2;3.0;A VISTA;603.8
4981;2021-01-06 17:46:28;498;7;3;1.0;A VISTA;13.35
14218;2021-01-07 03:52:09;574;1;1;3.0;A VISTA;1575.88
3640;2021-01-07 11:46:39;266;23;2;3.0;A VISTA;1257.65
6996;2021-01-07 11:49:14;167;26;4;4.0;A VISTA;603.05
14422;2021-01-07 12:03:45;198;26;1;1.0;A VISTA;297.84
701;2021-01-07 12:42:37;684;31;3;2.0;A VISTA;374.24
985;2021-01-07 13:33:06;1225;16;3;4.0;A VISTA;1035.88
12306;2021-01-07 14:08:11;1182;30;2;4.0;A VISTA;1463.68
8261;2021-01-07 14:34:28;361;21;2;3.0;A VISTA;3075.07
12705;2021-01-08 02:42:01;337;21;1;2.0;A VISTA;565.1800000000001
6140;2021-01-08 11:18:52;1279;9;4;4.0;A VISTA;722.79
12312;2021-01-08 12:35:50;1384;29;3;3.0;A VISTA;576.57
13033;2021-01-08 13:50:02;645;10;4;4.0;A VISTA;273.07
2087;2021-01-08 17:41:09;311;19;3;1.0;A VISTA;502.16
14582;2021-01-08 17:47:20;1157;13;2;4.0;A VISTA;1851.91
5805;2021-01-08 17:53:22;1115;4;2;4.0;A VISTA;70.72
6286;2021-01-08 19:03:17;1;16;1;1.0;A VISTA;2072.73
10540;2021-01-09 04:14:16;793;13;1;4.0;A VISTA;1021.34
11776;2021-01-09 10:08:00;321;23;4;1.0;A VISTA;3.85
10316;2021-01-09 14:46:57;72;16;3;3.0;A VISTA;753.23
7981;2021-01-10 09:05:12;1041;9;2;4.0;A VISTA;898.42
7186;2021-01-10 12:36:08;1336;4;3;2.0;A VISTA;876.48
14614;2021-01-10 13:38:57;1214;27;4;3.0;A VISTA;1791.41
8853;2021-01-10 16:02:27;808;16;1;4.0;A VISTA;3346.76
5699;2021-01-11 02:20:10;922;16;1;4.0;A VISTA;361.40999999999997
3446;2021-01-11 04:53:15;546;27;1;1.0;A VISTA;1047.77
1688;2021-01-11 09:33:20;1129;17;3;1.0;A VISTA;3.33
6434;2021-01-11 11:39:30;277;15;1;1.0;A VISTA;730.45
2283;2021-01-11 12:25:47;92;24;3;2.0;A VISTA;1382.11
9064;2021-01-11 12:49:09;82;18;2;3.0;A VISTA;1656.6100000000001
1312;2021-01-11 14:52:41;1214;27;3;1.0;A VISTA;1017.8299999999999
10704;2021-01-11 16:15:44;202;33;1;1.0;A VISTA;284.32
12979;2021-01-12 04:44:26;1128;4;1;3.0;A VISTA;891.39
2456;2021-01-12 10:22:21;666;17;2;2.0;A VISTA;8.26
5568;2021-01-12 12:37:11;285;28;2;3.0;A VISTA;1385.8
3413;2021-01-12 13:12:28;940;6;4;1.0;A VISTA;563.07
360;2021-01-12 13:39:12;92;24;1;2.0;A VISTA;1082.6
3264;2021-01-12 17:26:06;463;32;4;2.0;A VISTA;8.44
8512;2021-01-13 00:36:16;611;5;1;4.0;A VISTA;82.75999999999999
11550;2021-01-13 09:10:28;1225;20;4;1.0;A VISTA;2133.43
2651;2021-01-13 10:42:15;360;11;3;3.0;A VISTA;13.98
9965;2021-01-13 10:47:38;1036;36;3;4.0;A VISTA;680.9100000000001
913;2021-01-13 12:56:37;421;20;1;3.0;A VISTA;4033.62
9767;2021-01-13 16:46:54;529;24;4;3.0;A VISTA;1900.1699999999998
5430;2021-01-13 17:47:33;151;5;3;3.0;A VISTA;1201.55
12933;2021-01-13 21:03:03;787;20;1;4.0;A VISTA;722.0
14680;2021-01-13 23:54:46;1090;36;1;3.0;A VISTA;613.99
10100;2021-01-14 12:27:20;86;2;2;3.0;A VISTA;1657.17
11950;2021-01-14 14:13:39;145;27;4;1.0;A VISTA;148.44
10645;2021-01-14 17:04:31;413;36;4;4.0;A VISTA;1163.96
4643;2021-01-14 17:55:20;1260;5;1;1.0;A VISTA;1521.5200000000002
719;2021-01-14 23:04:45;952;23;1;1.0;A VISTA;1449.77
11815;2021-01-15 09:55:06;968;10;3;2.0;A VISTA;339.99
14022;2021-01-15 14:21:39;1167;6;2;2.0;A VISTA;631.26
2642;2021-01-15 14:23:42;640;36;4;1.0;A VISTA;1578.9299999999998
9481;2021-01-15 14:27:28;324;20;2;1.0;A VISTA;358.05
1448;2021-01-15 15:29:31;1282;23;2;3.0;A VISTA;703.87
6824;2021-01-15 16:17:44;704;30;2;1.0;A VISTA;109.27
2706;2021-01-16 07:46:36;884;6;1;3.0;A VISTA;2236.56
3575;2021-01-16 09:21:26;592;33;4;4.0;A VISTA;2365.13
10325;2021-01-16 09:23:27;243;13;2;1.0;A VISTA;25.87
10182;2021-01-16 09:30:43;1261;11;4;3.0;A VISTA;1075.85
4165;2021-01-17 02:50:42;1071;19;1;1.0;A VISTA;1258.97
6457;2021-01-17 06:15:05;304;39;1;2.0;A VISTA;501.28999999999996
5770;2021-01-17 10:10:19;1380;20;1;4.0;A VISTA;84.80000000000001
14343;2021-01-17 10:33:42;1310;2;2;4.0;A VISTA;2122.42
7660;2021-01-17 10:52:14;1052;24;3;3.0;A VISTA;1033.33
12124;2021-01-17 10:54:28;634;3;2;1.0;A VISTA;1135.6299999999999
7503;2021-01-17 14:30:36;540;29;3;4.0;A VISTA;1333.5200000000002
10466;2021-01-17 16:49:10;432;34;4;2.0;A VISTA;417.11
10979;2021-01-18 00:54:53;1314;23;1;1.0;A VISTA;973.38
8817;2021-01-18 04:49:01;1356;39;1;1.0;A VISTA;1738.2400000000002
3034;2021-01-18 07:37:20;947;4;1;1.0;A VISTA;1856.45
1166;2021-01-18 13:57:04;724;19;4;3.0;A VISTA;205.84000000000003
10305;2021-01-18 17:17:42;745;39;3;3.0;A VISTA;1084.25
8553;2021-01-18 18:12:00;582;12;1;1.0;A VISTA;1060.22
9894;2021-01-18 21:20:23;1167;1;1;1.0;A VISTA;414.86
6220;2021-01-19 10:28:49;47;2;4;4.0;A VISTA;1095.97
3238;2021-01-19 11:08:09;899;12;4;2.0;A VISTA;56.61
14723;2021-01-19 12:26:49;491;25;2;1.0;A VISTA;36.66
4799;2021-01-19 14:40:05;1397;26;2;3.0;A VISTA;349.76
8388;2021-01-19 15:35:16;664;4;2;1.0;A VISTA;1795.7099999999998
12417;2021-01-19 17:20:49;495;4;2;1.0;A VISTA;2834.52
14618;2021-01-19 17:51:35;768;36;3;4.0;A VISTA;249.14
3892;2021-01-19 18:59:44;563;28;1;4.0;A VISTA;199.77
10907;2021-01-20 03:25:01;873;13;1;2.0;A VISTA;96.74000000000001
5994;2021-01-20 05:11:15;28;32;1;1.0;A VISTA;1011.1800000000001
13997;2021-01-20 12:31:01;750;19;3;4.0;A VISTA;1787.31
7910;2021-01-20 12:38:44;67;30;1;2.0;A VISTA;37.82
717;2021-01-20 13:28:45;641;10;4;1.0;A VISTA;231.05
13742;2021-01-20 13:37:57;694;25;1;2.0;A VISTA;916.89
4438;2021-01-20 14:10:30;618;39;4;3.0;A VISTA;1451.95
2294;2021-01-20 14:22:54;622;39;3;2.0;A VISTA;1136.48
971;2021-01-20 15:09:34;420;39;4;3.0;A VISTA;2423.2299999999996
4694;2021-01-21 07:39:44;347;32;1;2.0;A VISTA;772.47
8440;2021-01-21 09:33:15;455;27;2;3.0;A VISTA;1281.83
12771;2021-01-21 10:43:49;526;34;3;4.0;A VISTA;2580.33
1660;2021-01-21 14:43:49;876;15;4;4.0;A VISTA;380.9
2391;2021-01-22 09:37:18;835;21;4;4.0;A VISTA;561.24
3903;2021-01-22 09:38:33;927;2;2;2.0;A VISTA;875.17
14431;2021-01-22 09:43:14;197;25;4;1.0;A VISTA;550.11
2597;2021-01-22 11:44:30;158;11;4;1.0;A VISTA;571.5
5072;2021-01-22 15:27:47;668;1;4;4.0;A VISTA;1124.28
10736;2021-01-22 17:05:52;769;20;4;2.0;A VISTA;20.66
7402;2021-01-22 21:50:42;1072;7;1;4.0;A VISTA;249.08999999999997
7223;2021-01-23 09:33:24;202;1;4;3.0;A VISTA;154.2
5422;2021-01-23 10:27:04;659;13;2;2.0;A VISTA;852.1700000000001
4377;2021-01-23 15:58:49;1192;3;4;3.0;A VISTA;563.97
706;2021-01-23 16:03:31;611;23;2;2.0;A VISTA;2288.47
13106;2021-01-23 17:58:19;208;17;4;4.0;A VISTA;528.3
10411;2021-01-23 20:17:26;683;21;1;1.0;A VISTA;2025.12
11111;2021-01-24 15:18:04;95;36;4;2.0;A VISTA;67.48
7968;2021-01-24 17:27:07;907;30;4;2.0;A VISTA;1976.65
7122;2021-01-24 18:24:34;705;22;1;2.0;A VISTA;1783.68
6440;2021-01-25 01:11:41;1056;16;1;4.0;A VISTA;1110.69
12631;2021-01-25 09:10:36;1019;27;3;2.0;A VISTA;2192.3
2368;2021-01-25 09:25:10;574;27;2;1.0;A VISTA;1345.26
12915;2021-01-25 10:54:04;284;2;3;4.0;A VISTA;1314.24
6642;2021-01-25 11:22:35;1133;1;3;3.0;A VISTA;1195.83
3070;2021-01-25 12:18:04;1195;33;2;1.0;A VISTA;1302.67
10025;2021-01-25 15:25:58;858;23;3;4.0;A VISTA;1007.04
6376;2021-01-25 16:30:16;4;32;3;3.0;A VISTA;554.51
3008;2021-01-25 17:48:35;945;29;2;3.0;A VISTA;1471.17
3650;2021-01-25 17:51:07;949;8;2;3.0;A VISTA;785.01
1625;2021-01-26 09:55:47;1291;32;3;3.0;A VISTA;885.5
3876;2021-01-26 12:54:30;985;21;2;3.0;A VISTA;24.75
5952;2021-01-26 17:07:32;429;28;4;2.0;A VISTA;473.94000000000005
7647;2021-01-26 19:02:44;1155;39;1;3.0;A VISTA;2415.08
823;2021-01-27 09:03:58;936;23;4;2.0;A VISTA;975.0
10807;2021-01-27 09:13:20;1048;10;2;1.0;A VISTA;1342.47
6790;2021-01-27 10:18:32;841;29;3;1.0;A VISTA;928.33
6776;2021-01-27 11:32:14;791;27;4;3.0;A VISTA;777.78
5292;2021-01-27 12:55:09;528;18;4;4.0;A VISTA;1444.44
3039;2021-01-27 15:11:13;190;1;3;1.0;A VISTA;1335.1399999999999
11031;2021-01-27 16:23:03;165;39;2;2.0;A VISTA;160.20000000000002
8256;2021-01-27 16:52:40;644;7;3;1.0;A VISTA;395.11
726;2021-01-27 16:52:45;1025;29;3;3.0;A VISTA;384.56
10942;2021-01-27 21:55:15;589;19;1;1.0;A VISTA;72.89
1043;2021-01-28 12:25:49;1005;19;3;3.0;A VISTA;651.4300000000001
2540;2021-01-28 20:01:09;1034;34;1;1.0;A VISTA;1183.74
12028;2021-01-29 11:28:56;120;9;2;1.0;A VISTA;1560.32
9740;2021-01-29 11:30:22;129;21;2;1.0;A VISTA;836.01
10860;2021-01-29 13:00:35;311;13;2;1.0;A VISTA;376.27
531;2021-01-29 15:36:32;943;7;2;2.0;A VISTA;2206.16
13270;2021-01-29 16:39:07;324;36;4;1.0;A VISTA;565.91
4020;2021-01-29 17:05:50;1067;7;4;2.0;A VISTA;742.55
2458;2021-01-29 18:17:30;1193;4;1;3.0;A VISTA;439.55
965;2021-01-30 08:36:27;56;37;1;1.0;A VISTA;33.88
1610;2021-01-30 14:08:50;961;27;4;4.0;A VISTA;22.24
5696;2021-01-30 14:17:07;274;27;2;3.0;A VISTA;1736.75
10724;2021-01-31 09:36:42;267;29;4;4.0;A VISTA;1028.22
608;2021-01-31 10:47:36;275;38;2;2.0;A VISTA;491.82000000000005
13492;2021-01-31 12:06:31;115;37;2;2.0;A VISTA;1793.5
6274;2021-01-31 13:33:10;730;36;4;3.0;A VISTA;231.16
3012;2021-01-31 14:36:03;1127;38;2;1.0;A VISTA;417.8
14687;2021-01-31 17:40:05;825;27;2;4.0;A VISTA;2606.9
3313;2021-02-01 09:32:43;116;17;4;3.0;A VISTA;169.83
5918;2021-02-01 09:39:13;567;19;4;3.0;A VISTA;1871.53
9554;2021-02-01 11:36:31;942;31;4;4.0;A VISTA;870.74
10116;2021-02-01 13:25:42;14;32;2;3.0;A VISTA;227.58999999999997
11202;2021-02-02 09:41:18;1316;1;1;3.0;A VISTA;821.64
14980;2021-02-02 09:54:15;662;3;2;3.0;A VISTA;835.46
1042;2021-02-02 10:14:00;159;32;4;2.0;A VISTA;1961.51
2602;2021-02-02 10:44:31;498;38;3;4.0;A VISTA;60.82
